id,text,surrogate_score,h1_score,h2_score,surrogate_label,h1_label,h2_label,disagrees
144544,"Like Pitts I won't point out all of Obama's failures on many important issues today.  As a white person I'll just offer comments involving race .  Obama , as the first black president , had the opportunity to bring the races together . It didn't require votes in congress or new laws.  Instead of bringing us together he divided us based on the color of our skin . When incidents hit the front page he always sided based on color---supporting blacks . Instead of acting like everyone's president and calling for calm he fanned the flames of racism . In the D. C. black break-in case he said "" police acted stupidly "" painting police across America in a bad light . In Florida , instead of calling off the lynch mob he said if he had a son he's look just like the victim .  In Furguson , instead of letting police do their job he called in the Fed's . In Baltimore and Furguson rather than strongly calling for calm he allowed black thugs to steal and burn.  Race relations sank thanks to Obama.",0.48076814,0.47939703,0.4797169,0,0,0,False
29472,You mean white nationalists like yourself.,0.4953653,0.49831104,0.49744034,0,0,0,False
98728,I think she was just pointing you got the Trump stink on ya. Defending your lawless white male brethren to the end. Under the preposterous notion of objectivity and...educating us? Oh please. Do go on.,0.5012026,0.5043601,0.5054891,1,1,1,False
104857,"There is only one race. The human race, composed of different ethnic backgrounds. Racism is an artifical concept originating during LBJ's years. To use your words, Whites have lost political power, along with that goes racism and interracial marriages. It's only interracial when it's ""White"" and a person of color. Trump Marrying Melania or any other European is not an interracial marriage. So their problem will correct it's self in 2024 and eventually fade out when the Latinos are the majority population in this country,",0.48523378,0.48226145,0.4832369,0,0,0,False
91545,"Trump is the son of an immigrant.  But she was an  immigrant with white skin, from Scotland, whose first language was Scottish Gaelic. She did not learn English until she went to school.  She left for America when she was 18, and lived with a sister. Initially she worked  as a household servant.

Too bad Trump doesn't want other immigrants to have the chances his own mother had, to make a better life in the United States, to come here with nothing, work at a low level job, learn the language and gradually improve their lives.",0.49746895,0.49930337,0.49950173,0,0,0,False
13145,"'In Parliament, Mosilo Mothepu lifts the lid on the machinations of State Capture at Eskom''- The headline should rather be 'In Parliament Mosilo Mothepo tells a white lie which was sold to her by the whites!'",0.50327295,0.507255,0.5077928,1,1,1,False
170102,"Give it up, Black.  You don't belong on this site.  I'm sure there's a KKK site waiting for your input.",0.5175861,0.52137977,0.52064866,1,1,1,False
16958,"there is no way to predict with certainty who is going to become addicted to pharmaceuticals and who is not.  Just because you don't understand how someone could become addicted doesn't mean that the cause and solution is required to be moralistic.  Addiction is a medical condition, just like cancer, diabetes and high-blood pressure.  Your judgement of the situation is sadly clouded with moralistic judgements that you likely don't proscribe to equally self-induced illnesses like Type II Diabetes or high-blood pressure.  What is really sad is that when non-white people were dying because of these addictions - no one cared.  Now that it is white peoples' kids who are dying, everyone is waving their arms hysterically - don't think that message is lost on the medical community.  Many doctors yesterday asked ""Why now?"" knowing full well the real reason.",0.5294611,0.53107256,0.5305405,1,1,1,False
174166,"Black lives do matter.  If there were no blacks, there would be a million white cops in the US with nothing to do.",0.49705893,0.50069714,0.49838257,0,1,0,True
65310,"Last year a sow and two cubs became ""problem"" bears.  They transported them down southeast, IIRC, where they promptly became problem bears again and were shot.

And of course the other thing that annoys me is when folks (white folks, usually) get all warm and runny about a bear being shot and shrug their shoulders with indifference when a human (not white, usually) is shot.  I dislike the inverted priorities.",0.5028,0.5061261,0.50545096,1,1,1,False
24710,"So...basically, the original piece was

""I am white.  I have no boundaries to what I can write, due to my position, which I got because I'm like everybody else at this level and we all want to work with somebody we are comfortable with.   So, I am proof, you people out there who all look like me, that you can write whatever you want.too.     Oh, and these other people in this journal this time because they don't look like me....they write  good stuff too.""",0.52472955,0.5294611,0.5284726,1,1,1,False
134362,Do you get physically assaulted for being male and white?,0.49559796,0.50037336,0.4985981,0,1,0,True
131329,"""Actions speak volumes, and Trump’s were much too little and Monday’s condemnation grossly too late.""

That says it all. Just in case you weren't sure if he was sincere, though, Trump also retweeted a comment from the inventor of the pizzagae conspiracy that evening. A man who also tried to frame an innocent man for the Charlottesville attack. A man who openly associates with Richard Spencer, the most well known white supremacist in the country. 

It takes him mere minutes to insult anyone he disagrees with, unless they're Russian or white supremacists. Then, he has to be led to the podium like a petulant child being forced to apologize for his behavior. Soon after, he's reaching out to the very people he was shamed into denouncing. 

Actions. Speak. Louder. Than. Words.",0.5133635,0.51566565,0.51597047,1,1,1,False
